GC_SCC_SWEEP_MAX_PAUSE_MS,1
GC_SCC_SWEEP_TOTAL_MS,1
GC_SLICE_MS,10
GC_SWEEP_MS,21
HTTP_CACHE_ENTRY_ALIVE_TIME,3461
HTTP_CACHE_ENTRY_RELOAD_TIME,392
HTTP_ONSTART_SUSPEND_TOTAL_TIME,1
HTTP_PAGELOAD_IS_SSL,1
IMAGE_DECODE_TIME,38
JS_PRIVILEGED_PARSER_COMPILE_LAZY_AFTER_MS,0
LOCALDOMSTORAGE_SHUTDOWN_DATABASE_MS,3
MOZ_SQLITE_COOKIES_BLOCK_MAIN_THREAD_MS_V2,0
MOZ_SQLITE_COOKIES_OPEN_READAHEAD_MS,0
MOZ_SQLITE_COOKIES_SYNC_MS,3
MOZ_SQLITE_COOKIES_TIME_TO_BLOCK_MAIN_THREAD_MS,0
MOZ_SQLITE_OPEN_MS,0
MOZ_SQLITE_OTHER_SYNC_MAIN_THREAD_MS,3
MOZ_SQLITE_OTHER_SYNC_MS,3
MOZ_SQLITE_PLACES_SYNC_MAIN_THREAD_MS,3
MOZ_SQLITE_PLACES_SYNC_MS,3
MOZ_SQLITE_PLACES_WRITE_MS,0
MOZ_SQLITE_WEBAPPS_SYNC_MS,3
NETWORK_CACHE_METADATA_FIRST_READ_TIME_MS,0
NETWORK_CACHE_METADATA_SECOND_READ_TIME_MS,0
NETWORK_DISK_CACHE_SHUTDOWN_V2,0
NETWORK_DISK_CACHE_TRASHRENAME,0
OSFILE_WORKER_LAUNCH_MS,9
OSFILE_WORKER_READY_MS,26
OSFILE_WRITEATOMIC_JANK_MS,0
PAINT_BUILD_DISPLAYLIST_TIME,0
PAINT_RASTERIZE_TIME,0
PRCLOSE_TCP_BLOCKING_TIME_CONNECTIVITY_CHANGE,0
PRCLOSE_TCP_BLOCKING_TIME_SHUTDOWN,0
PRCONNECTCONTINUE_BLOCKING_TIME_CONNECTIVITY_CHANGE,0
PRCONNECT_BLOCKING_TIME_CONNECTIVITY_CHANGE,0
PREDICTOR_LEARN_WORK_TIME,0
PREDICTOR_PREDICT_TIME_TO_INACTION,3
PREDICTOR_PREDICT_WORK_TIME,3
PREDICTOR_WAIT_TIME,0
QM_REPOSITORIES_INITIALIZATION_TIME,0
SEARCH_SERVICE_COUNTRY_FETCH_TIME_MS,514
SEARCH_SERVICE_INIT_MS,587
SSL_SUCCESFUL_CERT_VALIDATION_TIME_MOZILLAPKIX,7
SSL_TIME_UNTIL_READY,70
STS_POLL_BLOCK_TIME,0
TELEMETRY_MEMORY_REPORTER_MS,0
TELEMETRY_PENDING_CHECKING_OVER_QUOTA_MS,2
TELEMETRY_PENDING_EVICTING_OVER_QUOTA_MS,0
TRANSACTION_WAIT_TIME_HTTP,7
TRANSACTION_WAIT_TIME_SPDY,0
URLCLASSIFIER_ASYNC_CLASSIFYLOCAL_TIME,1
URLCLASSIFIER_CL_CHECK_TIME,0
URLCLASSIFIER_LOOKUP_TIME_2,1
URLCLASSIFIER_PS_CONSTRUCT_TIME,0
URLCLASSIFIER_PS_FALLOCATE_TIME,0
URLCLASSIFIER_SHUTDOWN_TIME,0
WEBEXT_BACKGROUND_PAGE_LOAD_MS,485
WEBEXT_EXTENSION_STARTUP_MS,888
CONTENT_PAINT_TIME,4
CYCLE_COLLECTOR_TIME_BETWEEN,0
FX_REFRESH_DRIVER_CONTENT_FRAME_DELAY_MS,0
GC_ANIMATION_MS,2
GFX_OMTP_PAINT_TIME,13
HTTP_PAGE_COMPLETE_LOAD_NET_V2,47
HTTP_PAGE_COMPLETE_LOAD_V2,47
HTTP_PAGE_DNS_ISSUE_TIME,11
HTTP_PAGE_DNS_LOOKUP_TIME,7
HTTP_PAGE_FIRST_SENT_TO_LAST_RECEIVED,11
HTTP_PAGE_OPEN_TO_FIRST_RECEIVED,47
HTTP_PAGE_OPEN_TO_FIRST_SENT,35
HTTP_PAGE_TCP_CONNECTION_2,22
HTTP_PAGE_TLS_HANDSHAKE,13
HTTP_SUBITEM_FIRST_BYTE_LATENCY_TIME,2265
HTTP_SUBITEM_OPEN_LATENCY_TIME,2265
HTTP_SUB_CACHE_READ_TIME_V2,0
HTTP_SUB_COMPLETE_LOAD_CACHED_V2,76
HTTP_SUB_COMPLETE_LOAD_NET_V2,462
HTTP_SUB_COMPLETE_LOAD_V2,462
HTTP_SUB_DNS_ISSUE_TIME,35
HTTP_SUB_DNS_LOOKUP_TIME,11
HTTP_SUB_FIRST_SENT_TO_LAST_RECEIVED,13
HTTP_SUB_OPEN_TO_FIRST_FROM_CACHE_V2,75
HTTP_SUB_OPEN_TO_FIRST_RECEIVED,462
HTTP_SUB_OPEN_TO_FIRST_SENT,171
HTTP_SUB_TCP_CONNECTION_2,52
HTTP_SUB_TLS_HANDSHAKE,43
JS_WEB_PARSER_COMPILE_LAZY_AFTER_MS,24
LOCALDOMSTORAGE_GETVALUE_BLOCKING_MS,0
PAINT_BUILD_LAYERS_TIME,0
TIME_TO_DOM_COMPLETE_MS,2104
TIME_TO_DOM_CONTENT_LOADED_END_MS,412
TIME_TO_DOM_INTERACTIVE_MS,412
TIME_TO_DOM_LOADING_MS,67
TIME_TO_LOAD_EVENT_END_MS,1111
TIME_TO_NON_BLANK_PAINT_MS,819
TIME_TO_RESPONSE_START_MS,397
TOTAL_CONTENT_PAGE_LOAD_TIME,0
WEBFONT_DOWNLOAD_TIME,816
WEBFONT_DOWNLOAD_TIME_AFTER_START,1929
timestamps.first_paint,1539
