HTTP_PAGE_OPEN_TO_FIRST_RECEIVED,35
HTTP_PAGE_OPEN_TO_FIRST_SENT,7
HTTP_PAGE_TCP_CONNECTION_2,1248
HTTP_PAGE_TLS_HANDSHAKE,1023
HTTP_SUBITEM_FIRST_BYTE_LATENCY_TIME,3370
HTTP_SUBITEM_OPEN_LATENCY_TIME,1248
HTTP_SUB_COMPLETE_LOAD_NET_V2,43
HTTP_SUB_COMPLETE_LOAD_V2,43
HTTP_SUB_DNS_ISSUE_TIME,53
HTTP_SUB_DNS_LOOKUP_TIME,2
HTTP_SUB_FIRST_SENT_TO_LAST_RECEIVED,16
HTTP_SUB_OPEN_TO_FIRST_RECEIVED,27
HTTP_SUB_OPEN_TO_FIRST_SENT,16
HTTP_SUB_TCP_CONNECTION_2,1857
HTTP_SUB_TLS_HANDSHAKE,1440
JS_WEB_PARSER_COMPILE_LAZY_AFTER_MS,24
LOAD_INPUT_EVENT_RESPONSE_MS,7
PAINT_BUILD_LAYERS_TIME,0
TIME_TO_DOM_COMPLETE_MS,1302
TIME_TO_DOM_CONTENT_LOADED_END_MS,977
TIME_TO_DOM_INTERACTIVE_MS,977
TIME_TO_DOM_LOADING_MS,81
TIME_TO_FIRST_INTERACTION_MS,8
TIME_TO_LOAD_EVENT_END_MS,1302
TIME_TO_NON_BLANK_PAINT_MS,3534
TIME_TO_RESPONSE_START_MS,688
TOTAL_CONTENT_PAGE_LOAD_TIME,1223
WEBFONT_DOWNLOAD_TIME,132
WEBFONT_DOWNLOAD_TIME_AFTER_START,1255
timestamps.first_paint,1573
